osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,access,width,service,est_width
376752945,,,Boltestraße,residential,,,False,False,7.159,"LINESTRING (7.303978 51.4855623, 7.3039397 51.4855025)",,,,,,
376752950,,,Heinrich-Gustav-Straße,residential,,,True,False,27.683,"LINESTRING (7.303978 51.4855623, 7.3035809 51.4855912)",,,,,,
"[25957770, 875530502]",,,Boltestraße,residential,,,False,True,115.35000000000001,"LINESTRING (7.303978 51.4855623, 7.3039949 51.4856074, 7.3040042 51.4856914, 7.3041366 51.4861419, 7.3042026 51.4863667, 7.3042786 51.4865819)",,,,,,
672396937,,,Wittekindstraße,residential,,,True,False,19.674,"LINESTRING (7.3048119 51.4856961, 7.3050296 51.4858098)",,,,,,
126108043,1,,Wittekindstraße,residential,,,True,False,31.056,"LINESTRING (7.3050296 51.4858098, 7.3046172 51.4857)",,,,,,
"[672396944, 672396952]",,,Wittekindstraße,residential,,,False,True,156.398,"LINESTRING (7.3050296 51.4858098, 7.3050555 51.4858172, 7.3050816 51.4858246, 7.3056512 51.4859867, 7.3059481 51.4860814, 7.3061971 51.4861947, 7.3066956 51.4864724, 7.3067718 51.4865133, 7.3068714 51.4865505, 7.3069145 51.4865632)",,,,,,
"[126109982, 672396927]",1,,Am Heerbusch,residential,50,,True,False,30.384,"LINESTRING (7.3077521 51.486266, 7.307737 51.4863276, 7.3077124 51.4863559, 7.3076685 51.4864065, 7.3075521 51.4865037)",,,,,,
"[880236466, 126109966]",2,,Am Heerbusch,residential,50,,False,False,171.541,"LINESTRING (7.3077521 51.486266, 7.3080555 51.4859583, 7.3081543 51.4858581, 7.3087748 51.4852288, 7.3089206 51.4850861, 7.3090555 51.4849541)",,,,,,
126109979,1,,Am Heerbusch,residential,50,,True,False,8.064,"LINESTRING (7.3075521 51.4865037, 7.3074402 51.4865238)",,,,,,
126109974,,,Kreyenfeldstraße,residential,50,,True,False,31.266,"LINESTRING (7.3075521 51.4865037, 7.307527 51.4865734, 7.307517 51.4866295, 7.3075184 51.4867214, 7.3075127 51.4867827)",,,,,,
126109980,2,,Am Heerbusch,residential,50,,False,False,13.45,"LINESTRING (7.3074402 51.4865238, 7.3073651 51.4865534, 7.3072669 51.4865772)",,,,,,
126109983,1,,Am Heerbusch,residential,50,,True,False,36.425,"LINESTRING (7.3074402 51.4865238, 7.3075615 51.4863972, 7.3075851 51.4863742, 7.3076671 51.4863004, 7.3077521 51.486266)",,,,,,
126109984,2,,Wittekindstraße,residential,,,False,True,5.304,"LINESTRING (7.3069145 51.4865632, 7.3069849 51.486582)",,,,,,
"[672396952, 672396944]",,,Wittekindstraße,residential,,,False,False,156.398,"LINESTRING (7.3069145 51.4865632, 7.3068714 51.4865505, 7.3067718 51.4865133, 7.3066956 51.4864724, 7.3061971 51.4861947, 7.3059481 51.4860814, 7.3056512 51.4859867, 7.3050816 51.4858246, 7.3050555 51.4858172, 7.3050296 51.4858098)",,,,,,
"[126109978, 971432995, 971432994]",,,Werner Markt,"['living_street', 'residential']",,,False,"[False, True]",155.844,"LINESTRING (7.3069145 51.4865632, 7.3068412 51.4866179, 7.306679 51.4867376, 7.3062967 51.4869771, 7.3062538 51.487004, 7.3060934 51.4871045, 7.3060491 51.4871322, 7.3060085 51.4871576, 7.3058575 51.4872522, 7.3054813 51.4874879, 7.3053502 51.48757)",,,,,,
126109968,,,Kreyenfeldstraße,residential,50,,True,False,28.668,"LINESTRING (7.3072669 51.4865772, 7.3073871 51.4866595, 7.307454 51.4867376, 7.3075127 51.4867827)",,,,,,
126109980,2,,Am Heerbusch,residential,50,,False,True,13.45,"LINESTRING (7.3072669 51.4865772, 7.3073651 51.4865534, 7.3074402 51.4865238)",,,,,,
126109981,2,,Wittekindstraße,residential,,,False,False,19.779,"LINESTRING (7.3072669 51.4865772, 7.3071796 51.4865906, 7.3070983 51.4865915, 7.3069849 51.486582)",,,,,,
"[672396939, 25957766]",,,Kreyenfeldstraße,residential,,,False,True,124.50399999999999,"LINESTRING (7.3072669 51.4865772, 7.3072581 51.4865185, 7.3071591 51.4863994, 7.3069319 51.4862062, 7.3066461 51.4859631, 7.3064339 51.4857826, 7.3062554 51.4856645)",,,,,,
126109984,2,,Wittekindstraße,residential,,,False,False,5.304,"LINESTRING (7.3069849 51.486582, 7.3069145 51.4865632)",,,,,,
126109981,2,,Wittekindstraße,residential,,,False,True,19.779,"LINESTRING (7.3069849 51.486582, 7.3070983 51.4865915, 7.3071796 51.4865906, 7.3072669 51.4865772)",,,,,,
126109975,,,Kreyenfeldstraße,residential,50,,True,False,45.077,"LINESTRING (7.3075127 51.4867827, 7.3076088 51.4868722, 7.3076893 51.4869492, 7.3077315 51.4869896, 7.3077774 51.4870574, 7.3077901 51.4871411)",,,,,,
126109970,,,Kreyenfeldstraße,residential,50,,True,False,23.571,"LINESTRING (7.3073406 51.4867833, 7.3073306 51.48672, 7.3072875 51.4866361, 7.3072669 51.4865772)",,,,,,
126109973,,,Kreyenfeldstraße,residential,50,,True,False,33.286,"LINESTRING (7.3073406 51.4867833, 7.3072728 51.4867436, 7.3071995 51.4867004, 7.3071035 51.486649, 7.3069849 51.486582)",,,,,,
126109967,,,Lütge Heide,residential,50,,False,True,8.652,"LINESTRING (7.3076655 51.4871352, 7.3077901 51.4871411)",,,,,,
126109972,1,,Kreyenfeldstraße,residential,50,,True,False,45.783,"LINESTRING (7.3076655 51.4871352, 7.3076611 51.4870988, 7.3076269 51.4870415, 7.3074154 51.4868623, 7.3073406 51.4867833)",,,,,,
126109967,,,Lütge Heide,residential,50,,False,False,8.652,"LINESTRING (7.3077901 51.4871411, 7.3076655 51.4871352)",,,,,,
126109977,,,Kreyenfeldstraße,residential,50,,True,False,28.144,"LINESTRING (7.3077901 51.4871411, 7.3077744 51.4871929, 7.3077491 51.4872486, 7.3077207 51.4873113, 7.3077161 51.4873886)",,,,,,
"[691505962, 185297244]",,,Lütge Heide,residential,30,,False,True,42.146,"LINESTRING (7.3077901 51.4871411, 7.307839 51.4871445, 7.3079403 51.48715, 7.3080174 51.4871624, 7.3081284 51.4872097, 7.3082662 51.4872845, 7.3083155 51.4873067)",,,,,,
25458454,,,Zur Werner Heide,residential,50,,False,True,7.749,"LINESTRING (7.3076042 51.4873877, 7.3077161 51.4873886)",,,,,,
126109971,1,,Kreyenfeldstraße,residential,50,,True,False,28.57,"LINESTRING (7.3076042 51.4873877, 7.3076042 51.4872999, 7.3076336 51.4872319, 7.3076655 51.4871352)",,,,,,
"[788922864, 126109985, 672396946, 788922865]",,,Zur Werner Heide,living_street,,,False,False,134.62099999999998,"LINESTRING (7.3076042 51.4873877, 7.3075615 51.4873989, 7.3074502 51.4874656, 7.307412 51.487522, 7.3073581 51.4875952, 7.3072253 51.4877757, 7.3071878 51.4878266, 7.307105 51.4879391, 7.3070109 51.4880612, 7.3067264 51.4884532)",,,,,,
25458454,,,Zur Werner Heide,residential,50,,False,False,7.749,"LINESTRING (7.3077161 51.4873886, 7.3076042 51.4873877)",,,,,,
"[878904113, 672396925]",1,,Kreyenfeldstraße,residential,50,,True,False,24.987000000000002,"LINESTRING (7.3077161 51.4873886, 7.3077223 51.4874335, 7.3077482 51.4874822, 7.3077728 51.4875299, 7.3078007 51.4876062)",,,,,,
"[126109969, 672396941]",1,,Kreyenfeldstraße,residential,50,,True,False,28.089,"LINESTRING (7.3078007 51.4876062, 7.3077131 51.4875404, 7.3076826 51.4874999, 7.3076379 51.4874402, 7.3076042 51.4873877)",,,,,,
126109976,,,Kreyenfeldstraße,residential,50,,False,False,92.566,"LINESTRING (7.3078007 51.4876062, 7.3078418 51.4876569, 7.308291 51.4882112, 7.308403 51.4883494)",,,,,,
126111123,2,L 649,Werner Hellweg,secondary,50,,False,True,10.789,"LINESTRING (7.3108637 51.4925915, 7.3107188 51.4925558)",,,,,,
684018287,2,L 649,Werner Hellweg,secondary,50,,False,False,66.979,"LINESTRING (7.3108637 51.4925915, 7.3110719 51.4926374, 7.3114802 51.4927274, 7.3117757 51.4927925)",,,,,,
126114700,2,K 25,Bergstraße,tertiary,,,False,False,34.456,"LINESTRING (7.2248095 51.4986436, 7.2248182 51.4986091, 7.2248469 51.4984755, 7.2248532 51.4984402, 7.2248704 51.4983361)",,,,,,
"[376829264, 126114701]",1,K 25,Bergstraße,tertiary,,,True,False,30.071,"LINESTRING (7.2248095 51.4986436, 7.2248307 51.4987121, 7.2248288 51.4988277, 7.2248342 51.4989127)",,,,,,
57163515,1,K 16,Bergstraße,tertiary,,roundabout,True,False,9.559,"LINESTRING (7.2248342 51.4989127, 7.2248637 51.4989288, 7.2248844 51.4989497, 7.2249008 51.4989663, 7.2249087 51.4989831)",,,,,,
57163515,1,K 16,Bergstraße,tertiary,,roundabout,True,False,10.936,"LINESTRING (7.2249087 51.4989831, 7.2249127 51.4990056, 7.224908 51.4990328, 7.2248751 51.4990766)",,,,,,
"[376829274, 126114709]",1,K 16,Josephinenstraße,tertiary,,,True,False,30.186999999999998,"LINESTRING (7.2249087 51.4989831, 7.2249857 51.4990059, 7.2250276 51.4990164, 7.2251095 51.4990333, 7.22529 51.4991109)",,,,,,
57163515,1,K 16,Bergstraße,tertiary,,roundabout,True,False,11.075,"LINESTRING (7.2245604 51.4990566, 7.2245517 51.4990431, 7.2245427 51.499, 7.2245586 51.4989596)",,,,,,
"[376829280, 126114714]",1,K 16,Vierhausstraße,tertiary,50,,True,False,36.502,"LINESTRING (7.2245604 51.4990566, 7.2244271 51.4990439, 7.2243631 51.499045, 7.2240358 51.499062)",,,,,,
57163515,1,K 16,Bergstraße,tertiary,,roundabout,True,False,7.842,"LINESTRING (7.2248751 51.4990766, 7.2248397 51.4990986, 7.2247836 51.4991168)",,,,,,
57163515,1,K 16,Bergstraße,tertiary,,roundabout,True,False,5.215999999999999,"LINESTRING (7.2246057 51.4990938, 7.224583 51.499079, 7.2245604 51.4990566)",,,,,,
121167618,,,Martin-Lang-Straße,living_street,,,False,True,311.5249999999999,"LINESTRING (7.1506375 51.4942446, 7.1508416 51.4936753, 7.1507783 51.493581, 7.1505516 51.4935482, 7.1483888 51.4932428, 7.1482882 51.4932423, 7.1481319 51.4932589, 7.148047 51.4932821, 7.1479318 51.4933408, 7.1478652 51.4934179, 7.1477997 51.4936046)",,,,,,
203933638,2,K 11,Günnigfelder Straße,tertiary,30,,False,False,10.962,"LINESTRING (7.144686 51.4942486, 7.1448131 51.4943074)",,,,,,
147476246,,,Kirchstraße,living_street,,,False,False,115.269,"LINESTRING (7.144686 51.4942486, 7.1449034 51.4939582, 7.1449903 51.49393, 7.1450992 51.493935, 7.1453279 51.4939625, 7.1456254 51.4939983, 7.1460253 51.4940464)",,,,,,
"[367379720, 943447229]",2,K 11,Günnigfelder Straße,tertiary,30,,False,True,261.95,"LINESTRING (7.144686 51.4942486, 7.144475 51.4941588, 7.144324 51.4940945, 7.1442114 51.4940466, 7.1440114 51.4939658, 7.1437466 51.4938608, 7.1436747 51.4938323, 7.1432507 51.4936642, 7.1429874 51.4935583, 7.1426704 51.4934308, 7.1420065 51.4931637, 7.1417661 51.493067, 7.1415861 51.4929946, 7.1415134 51.4929651)",,,,,,
203933641,,,Kirchstraße,living_street,,,False,False,44.202,"LINESTRING (7.1460253 51.4940464, 7.1466514 51.4941243)",,,,,,
"[250302480, 126802358]",,,Martin-Lang-Straße,residential,30,,False,True,171.918,"LINESTRING (7.1460253 51.4940464, 7.1461067 51.4937726, 7.1461323 51.4936848, 7.1461768 51.4935962, 7.1462656 51.4935162, 7.1463421 51.4934831, 7.1464284 51.4934585, 7.1465218 51.4934468, 7.1466687 51.4934533, 7.1477997 51.4936046)",,,,,,
147476246,,,Kirchstraße,living_street,,,False,True,115.269,"LINESTRING (7.1460253 51.4940464, 7.1456254 51.4939983, 7.1453279 51.4939625, 7.1450992 51.493935, 7.1449903 51.49393, 7.1449034 51.4939582, 7.144686 51.4942486)",,,,,,
35551246,,,Osterfeldstraße,residential,30,,False,True,57.694,"LINESTRING (7.1475945 51.4998368, 7.1476069 51.5003556)",,,,,,
"[532299896, 35551246]",,,Osterfeldstraße,residential,30,,False,"[False, True]",46.83099999999999,"LINESTRING (7.1475945 51.4998368, 7.1475901 51.4997523, 7.1475973 51.4997268, 7.1476223 51.4996964, 7.1476606 51.4996826, 7.1476968 51.4996843, 7.1477335 51.4996918, 7.1477464 51.4997026, 7.1477585 51.4997193, 7.1477605 51.499749, 7.1477397 51.4997803, 7.1476807 51.4998087, 7.1475945 51.4998368)",,,,,,
"[532299896, 35551246]",,,Osterfeldstraße,residential,30,,False,"[False, True]",46.83099999999999,"LINESTRING (7.1475945 51.4998368, 7.1476807 51.4998087, 7.1477397 51.4997803, 7.1477605 51.499749, 7.1477585 51.4997193, 7.1477464 51.4997026, 7.1477335 51.4996918, 7.1476968 51.4996843, 7.1476606 51.4996826, 7.1476223 51.4996964, 7.1475973 51.4997268, 7.1475901 51.4997523, 7.1475945 51.4998368)",,,,,,
38080064,,,Hermeskamp,residential,30,,False,True,36.506,"LINESTRING (7.22227 51.5049386, 7.2217438 51.5049611)",,,,,,
128807006,,,Metternichstraße,unclassified,50,,False,False,79.581,"LINESTRING (7.1235368 51.4706309, 7.1235408 51.4706693, 7.1235524 51.4708664, 7.1235721 51.4711671, 7.1235771 51.4713461)",,,,,,
96847852,1,,Bleichstraße,residential,50,,True,False,10.574,"LINESTRING (7.2228907 51.4830237, 7.2227944 51.4829499)",,,,,,
"[129014385, 221629003]","['3', '2']",B 226,Schwanenmarkt,primary,50,,True,False,53.685,"LINESTRING (7.2228907 51.4830237, 7.2226319 51.4830759, 7.2225331 51.4831014, 7.2224036 51.4831469, 7.222288 51.4831927, 7.2222001 51.4832345)",,,,,,
10960949,2,,Hiltroper Straße,residential,,,False,True,109.197,"LINESTRING (7.2336606 51.5042808, 7.2337317 51.5045386, 7.2336759 51.5049858, 7.2336421 51.5052569)",,,,,,
38080064,,,Hermeskamp,residential,30,,False,False,36.506,"LINESTRING (7.2217438 51.5049611, 7.22227 51.5049386)",,,,,,
129018022,,,Hermeskamp,residential,30,,False,False,59.18,"LINESTRING (7.2217438 51.5049611, 7.2217372 51.5044289)",,,,,,
38080064,,,Hermeskamp,residential,30,,False,True,159.733,"LINESTRING (7.2217438 51.5049611, 7.2211546 51.5049922, 7.2209162 51.5050033, 7.2206379 51.5050064, 7.2204385 51.5050069, 7.2202712 51.5050059, 7.2202028 51.5049888, 7.2201645 51.5049511, 7.2201411 51.5045237)",,,,,,
129536063,,,Alte Bahnhofstraße,living_street,,,False,False,77.696,"LINESTRING (7.3244851 51.4729874, 7.3241884 51.4729416, 7.3240548 51.472921, 7.323821 51.4728736, 7.3234093 51.4727909)",,,,,,
8455752,,,Alte Bahnhofstraße,living_street,,,False,True,18.807,"LINESTRING (7.3232865 51.4727274, 7.3230774 51.4726195)",,,,,,
129536064,,,Alte Bahnhofstraße,living_street,,,True,False,11.054,"LINESTRING (7.3232865 51.4727274, 7.3234093 51.4727909)",,,,,,
384575861,2,,Am Hellweg,unclassified,,,False,False,207.13299999999998,"LINESTRING (7.2727852 51.512472, 7.2727369 51.512471, 7.272638 51.5124686, 7.2721606 51.5124597, 7.2718951 51.5124548, 7.2710516 51.5124391, 7.2703555 51.5124262, 7.2697934 51.5124157)",,,,,,
384575876,2,,Lothringer Allee,unclassified,,,False,False,69.348,"LINESTRING (7.2727852 51.512472, 7.2727916 51.512374, 7.27281 51.5119338, 7.2728123 51.5118785, 7.2728136 51.5118486)",,,,,,
384575876,2,,Lothringer Allee,unclassified,,,False,True,309.921,"LINESTRING (7.2727852 51.512472, 7.2727644 51.5129306, 7.2727213 51.5138292, 7.2727127 51.5138988, 7.2726945 51.5139672, 7.2726611 51.5140356, 7.2726076 51.5141004, 7.2725426 51.5141587, 7.2724679 51.5142057, 7.2724123 51.5142338, 7.2723042 51.5142715, 7.272188 51.5142987, 7.2720695 51.5143125, 7.2718946 51.5143257, 7.2715163 51.5143451, 7.2712169 51.5143604, 7.2710142 51.514386, 7.2709079 51.5144177)",,,,,,
"[129569602, 384575860, 384575861]","['3', '2']",,Am Hellweg,unclassified,,,False,True,138.942,"LINESTRING (7.2677869 51.5123913, 7.2679231 51.512384, 7.2679917 51.5123832, 7.2687777 51.5123961, 7.2688797 51.5123976, 7.2696008 51.5124126, 7.2697934 51.5124157)",,,,,,
"[1002143890, 222114195]",1,L 654,Castroper Hellweg,secondary,60,,True,False,314.01500000000004,"LINESTRING (7.2677869 51.5123913, 7.2678144 51.5125045, 7.2678591 51.512623, 7.2679217 51.5127394, 7.2679901 51.5128435, 7.2681022 51.5129893, 7.2682356 51.5131244, 7.2683813 51.5132547, 7.2685457 51.5133763, 7.2686302 51.5134328, 7.2689313 51.5136341, 7.2689687 51.5136591, 7.2695239 51.5140391, 7.2703032 51.5145867, 7.2703905 51.5146498)",,,,,,
226962519,2,,Castroper Hellweg,secondary,50,,False,False,16.288,"LINESTRING (7.2677869 51.5123913, 7.2676836 51.5123967, 7.2676334 51.5123993, 7.2675524 51.5124038)",,,,,,
122151630,1,,Hofsteder Straße,tertiary,50,roundabout,True,False,21.039999999999996,"LINESTRING (7.2052716 51.4986437, 7.2053312 51.4986543, 7.2053835 51.498675, 7.2054242 51.4987042, 7.2054498 51.4987393, 7.2054576 51.4987738)",,,,,,
"[80283936, 893151819, 346866862, 346866865, 376889279]",2,,Hofsteder Straße,tertiary,50,,False,True,86.167,"LINESTRING (7.2052716 51.4986437, 7.2052793 51.4985665, 7.2052988 51.4984532, 7.2053118 51.4983776, 7.2053177 51.4983497, 7.205325 51.4983059, 7.2053342 51.498262, 7.205377 51.4980436, 7.2054607 51.4978806)",,,,,,
122151630,1,,Hofsteder Straße,tertiary,50,roundabout,True,False,16.787,"LINESTRING (7.2053032 51.4989052, 7.2052389 51.4989105, 7.205175 51.4989037, 7.2051173 51.4988853, 7.2050804 51.4988662)",,,,,,
"[376889280, 346861536, 130906219, 299537462, 346861532, 346861534, 346861535]","['3', '2']",,Hofsteder Straße,tertiary,50,,False,False,234.685,"LINESTRING (7.2053032 51.4989052, 7.2053497 51.4989743, 7.2053885 51.4990328, 7.2054025 51.4990859, 7.2054492 51.4992636, 7.2054856 51.4994719, 7.2054852 51.4997455, 7.2054825 51.4998379, 7.2054314 51.5001629, 7.2054008 51.500383, 7.2053887 51.500471, 7.2053758 51.5005605, 7.205364 51.5006469, 7.205357 51.5006981, 7.2053319 51.5008953, 7.2053164 51.5009962)",,,,,,
131666743,,,Werner Hellweg,unclassified,50,,False,False,214.985,"LINESTRING (7.29846 51.4894094, 7.298429 51.4894447, 7.2983968 51.4894869, 7.2983645 51.4895425, 7.2982914 51.4897029, 7.2981951 51.4899318, 7.2980596 51.4902252, 7.2980419 51.4902673, 7.2979543 51.4905016, 7.2979216 51.4906031, 7.29789 51.490701, 7.2978028 51.4909665, 7.2977707 51.4911254, 7.2977903 51.491285)",,,,,,
684018292,2,L 649,Werner Hellweg,secondary,50,,False,False,195.117,"LINESTRING (7.29846 51.4894094, 7.2991902 51.4896835, 7.2994065 51.489762, 7.2996725 51.4898552, 7.2999456 51.4899505, 7.3001867 51.4900343, 7.3003965 51.4901067, 7.3005804 51.4901725, 7.3007516 51.4902306, 7.3009081 51.4902777)",,,,,,
684018292,2,L 649,Werner Hellweg,secondary,50,,False,True,66.05,"LINESTRING (7.29846 51.4894094, 7.2980076 51.4892395, 7.2976438 51.4891019)",,,,,,
131666743,,,Werner Hellweg,unclassified,50,,False,True,214.98499999999999,"LINESTRING (7.2977903 51.491285, 7.2977707 51.4911254, 7.2978028 51.4909665, 7.29789 51.490701, 7.2979216 51.4906031, 7.2979543 51.4905016, 7.2980419 51.4902673, 7.2980596 51.4902252, 7.2981951 51.4899318, 7.2982914 51.4897029, 7.2983645 51.4895425, 7.2983968 51.4894869, 7.298429 51.4894447, 7.29846 51.4894094)",,,,,,
29029830,,,Charlottenstraße,residential,,,False,True,11.147,"LINESTRING (7.2250686 51.4433869, 7.2249444 51.4434506)",,,,,,
132712430,,,Rhönplatz,residential,30,,False,True,36.238,"LINESTRING (7.2529261 51.4965147, 7.2530757 51.4965299, 7.2534428 51.496567)",,,,,,
120716046,,,Rhönstraße,residential,30,,False,False,19.493,"LINESTRING (7.2534428 51.496567, 7.2533983 51.4967401)",,,,,,
120716046,,,Rhönstraße,residential,30,,False,True,148.494,"LINESTRING (7.2534428 51.496567, 7.2534823 51.4964136, 7.2535236 51.4962424, 7.2536143 51.4958667, 7.2537137 51.4954532, 7.2538457 51.4952611)",,,,,,
132712430,,,Rhönplatz,residential,30,,False,False,36.238,"LINESTRING (7.2534428 51.496567, 7.2530757 51.4965299, 7.2529261 51.4965147)",,,,,,
27748326,,,Am Bremsberg,residential,30,,False,False,55.41,"LINESTRING (7.2634752 51.5181836, 7.2642675 51.5181112)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,False,7.233,"LINESTRING (7.2643587 51.5188364, 7.2643918 51.5188981)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,True,81.73400000000001,"LINESTRING (7.2643587 51.5188364, 7.2642898 51.5187243, 7.2642611 51.5186102, 7.2642564 51.5185915, 7.2642515 51.5185677, 7.2642675 51.5181112)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,True,25.674,"LINESTRING (7.2643587 51.5188364, 7.2643977 51.5188282, 7.2644526 51.518826, 7.2644979 51.5188275, 7.2645492 51.5188431, 7.2645767 51.5188743, 7.2645803 51.5189046, 7.2645492 51.5189411)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,True,7.233,"LINESTRING (7.2643918 51.5188981, 7.2643587 51.5188364)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,False,14.425999999999998,"LINESTRING (7.2643918 51.5188981, 7.2644072 51.518927, 7.2644395 51.518947, 7.2644991 51.518953, 7.2645492 51.5189411)",,,,,,
132754148,,,Im Aufbruch,residential,30,,False,False,45.174,"LINESTRING (7.2643918 51.5188981, 7.2642287 51.518924, 7.2637443 51.5189166)",,,,,,
132754148,,,Im Aufbruch,residential,30,,False,True,45.174,"LINESTRING (7.2637443 51.5189166, 7.2642287 51.518924, 7.2643918 51.5188981)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,False,25.674,"LINESTRING (7.2645492 51.5189411, 7.2645803 51.5189046, 7.2645767 51.5188743, 7.2645492 51.5188431, 7.2644979 51.5188275, 7.2644526 51.518826, 7.2643977 51.5188282, 7.2643587 51.5188364)",,,,,,
27748319,,,Im Aufbruch,residential,30,,False,True,14.425999999999998,"LINESTRING (7.2645492 51.5189411, 7.2644991 51.518953, 7.2644395 51.518947, 7.2644072 51.518927, 7.2643918 51.5188981)",,,,,,
132754146,,,Im Aufbruch,residential,30,,False,False,64.971,"LINESTRING (7.2645492 51.5189411, 7.2645966 51.5189826, 7.2645814 51.5195159)",,,,,,
132754146,,,Im Aufbruch,residential,30,,False,True,64.971,"LINESTRING (7.2645814 51.5195159, 7.2645966 51.5189826, 7.2645492 51.5189411)",,,,,,
132866393,,,Meesmannstraße,residential,50,,False,False,11.724,"LINESTRING (7.2020568 51.5154694, 7.2021489 51.5153809)",,,,,,
132866396,,,Meesmannstraße,residential,50,,True,False,87.986,"LINESTRING (7.2020568 51.5154694, 7.202032 51.5155219, 7.2018953 51.5156559, 7.2017945 51.5157573, 7.2016869 51.5158519, 7.2015694 51.5159515, 7.2014751 51.5160141, 7.2014023 51.5160624, 7.2013164 51.516103)",,,,,,
